geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [0.0661628  3.44800904 1.52673423]
 [2.47758921 1.68968747 0.89053173]
 [3.59106422 4.90782697 4.65238412]
 [1.32230592 5.71615464 3.56793521]
 [0.15719601 3.96010446 5.03745103]]",[-1.57091245 -1.50337044 -1.40291022],"[[(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 4), (2, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 3), (2, 5)]]","[[ 7.07106749e-01  7.99857346e-04 -4.68300992e-04 -7.07106206e-01
  -3.21642491e-06 -4.40783281e-06]
 [-6.51821787e-04  7.07099269e-01 -7.07111378e-01  6.16320721e-04
   1.76088004e-03  4.65121254e-04]
 [-1.58696226e-04  7.07113263e-01  7.07099927e-01  1.72873998e-04
  -6.61012220e-04  1.85595979e-04]
 [ 7.07095680e-01  5.69204395e-06 -1.66394197e-05  7.07096199e-01
   4.39986935e-03  3.36240442e-03]
 [-5.18755803e-04 -2.24555473e-04  1.07117537e-03 -5.18528054e-04
   7.07090767e-01 -7.07121567e-01]
 [-3.87636590e-03 -8.75324663e-04  1.35084793e-03 -3.88587777e-03
   7.07106605e-01  7.07083823e-01]]",-2.802389257484606,-2.8008249197015225
"[[0.         0.         0.        ]
 [3.03297993 1.39779366 2.48682517]
 [1.63175804 2.29321385 0.39714753]
 [1.72167152 5.59749211 3.54140358]
 [1.94243999 5.75793221 3.08989303]
 [3.42186341 3.78761873 2.75004331]]",[-1.46622999 -1.36035142 -0.15140884],"[[(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 5), (1, 4), (2, 3)]]","[[ 7.07125717e-01 -2.66232117e-03 -7.07080580e-01 -2.76330084e-06
   2.34563268e-07  1.78455289e-03]
 [ 1.03750217e-03  7.07215628e-01 -3.40957400e-03 -1.37415907e-03
   1.69343257e-04 -7.06987579e-01]
 [ 7.07074458e-01  5.84210685e-03  7.07106356e-01  3.40838475e-04
  -1.42382894e-04  3.47077756e-03]
 [-1.44001150e-04 -1.51384360e-02 -1.32121007e-04  7.06903608e-01
  -7.06950952e-01 -1.66862236e-02]
 [-4.97309556e-05 -7.32471859e-03 -4.62150546e-05  7.06906609e-01
   7.07217507e-01 -8.53153474e-03]
 [-4.22272616e-03  7.06768713e-01 -5.09997261e-03  2.38396733e-02
  -7.98124223e-03  7.06966842e-01]]",-2.9475676169766554,-2.946659617667886
"[[0.         0.         0.        ]
 [3.28124901 2.12876038 3.34526598]
 [3.91614984 2.59428976 1.12910507]
 [2.43787643 0.66308375 1.59481467]
 [2.52312951 2.56427068 0.04189517]
 [2.53532853 5.24338078 2.35519156]]",[-1.5704577  -1.37316263 -0.95417503],"[[(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.07106006e-01  2.16087547e-03  1.64776602e-03 -2.47458284e-03
  -2.26374098e-03 -7.07094381e-01]
 [-2.16415527e-03  7.07018574e-01  1.16612950e-02 -7.06751685e-01
   2.19142142e-02  2.42685350e-03]
 [-3.97896796e-03 -6.26507537e-03  7.06483505e-01 -1.65358223e-02
  -7.07497377e-01 -2.89361812e-05]
 [-9.86364038e-04  7.06386053e-01  2.77645078e-02  7.07262950e-01
   4.94474126e-03 -1.25397207e-03]
 [-3.80846038e-03 -3.31505584e-02  7.07059345e-01  4.01236205e-04
   7.06351883e-01 -4.52491458e-03]
 [ 7.07082105e-01  7.74595519e-04  6.21053796e-03  1.20724782e-03
   2.16101026e-03  7.07099426e-01]]",-2.831544225001237,-2.82792461675833
"[[0.         0.         0.        ]
 [2.85106928 2.80092836 0.97483132]
 [6.295837   4.27755155 1.97292645]
 [2.74007529 3.34396367 3.34391554]
 [3.06820325 3.76170201 4.01515014]
 [9.26426021 6.61155356 2.11864498]]",[-1.56474478 -1.55499515 -0.27508368],"[[(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 4), (1, 5), (2, 3)]]","[[ 7.07104759e-01 -7.07108801e-01 -1.03136761e-05 -4.77026056e-05
   3.60630352e-05  1.02974808e-05]
 [ 7.06537685e-01  7.06533659e-01  1.92027212e-05  2.41130042e-02
   3.21442024e-02  3.50990417e-05]
 [-1.01238818e-05 -3.09154118e-05  7.07103421e-01  2.31164934e-03
  -4.82347863e-04 -7.07106197e-01]
 [ 4.07004245e-03  3.98629991e-03 -1.38960871e-03  7.06857386e-01
  -7.07330389e-01  1.40350092e-03]
 [-2.81210547e-02 -2.81325443e-02 -9.09027972e-04  7.06941195e-01
   7.06151710e-01  9.22021355e-04]
 [-2.69025651e-05 -2.69177184e-05  7.07108191e-01 -1.43601641e-05
  -7.74802737e-07  7.07105370e-01]]",-2.993406320636961,-2.9932551086338415
"[[0.         0.         0.        ]
 [3.74962392 3.96455881 1.67015318]
 [3.99780556 5.78914966 2.14485932]
 [6.17778361 8.44903018 2.47575845]
 [4.67723943 9.37711376 4.21339665]
 [5.56554513 8.2294189  2.53340536]]",[-1.57187617 -1.06226189 -0.19070037],"[[(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 3), (2, 4)]]","[[ 7.07105678e-01  7.18207928e-06  8.54632454e-06  1.46377489e-05
  -7.07107884e-01  8.80511380e-06]
 [-9.95336263e-06  7.07035539e-01 -7.07176510e-01 -1.45865772e-03
  -1.13500348e-05 -5.60719848e-05]
 [-2.42145050e-04  7.07113808e-01  7.06955645e-01  8.77667165e-03
  -2.26376116e-04 -1.12533726e-02]
 [-3.15199729e-02 -9.31616620e-03 -1.07145598e-02  7.06467161e-01
  -3.15142680e-02 -7.06198202e-01]
 [ 7.06353191e-01 -1.46330448e-04 -2.48408478e-04  4.00693008e-02
   7.06351527e-01 -2.29577401e-02]
 [-8.55346808e-03  1.99934417e-03  4.85726114e-04  7.06554629e-01
  -8.52997827e-03  7.07552401e-01]]",-3.0156458449419,-3.0154983387602363
"[[0.         0.         0.        ]
 [1.80592816 3.80941869 2.04819324]
 [1.48096515 0.36220331 3.20527468]
 [2.42580311 0.43037719 3.23874269]
 [0.20171276 0.77591251 0.70389901]
 [2.45740866 3.99384002 0.97190648]]",[-0.39333451 -0.53600345 -0.32255921],"[[(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 3), (1, 4), (2, 5)]]","[[ 7.07230309e-01 -2.36725197e-03 -5.97662569e-03  5.01017931e-03
  -7.06935912e-01  6.92481086e-04]
 [ 8.72511813e-04  7.07136630e-01  2.72822553e-03 -1.76601692e-04
  -2.21197582e-03 -7.07067648e-01]
 [ 5.21825199e-03 -9.46482634e-04  7.07175459e-01 -7.06991932e-01
  -5.76369016e-03  1.98311959e-03]
 [-6.66971408e-03 -5.28105106e-04  7.06967398e-01  7.07170349e-01
  -7.63377725e-03  2.03870576e-03]
 [ 7.06931953e-01  1.66058695e-03  7.42548205e-03  6.87852656e-03
   7.07207101e-01  3.47614492e-04]
 [-1.63064457e-04  7.07070188e-01 -1.29127868e-03 -2.40960269e-04
  -1.82894411e-03  7.07139768e-01]]",-3.2393990491002507,-3.2393585101201374
"[[0.         0.         0.        ]
 [1.66115484 2.03946478 1.31498053]
 [2.99314082 5.87107797 3.75241021]
 [4.86236056 4.54843233 4.00185893]
 [4.75669938 8.01958189 7.36049813]
 [4.92483332 5.77589104 2.34317223]]",[-1.48738623 -1.56843142 -1.17720039],"[[(0, 1), (2, 4), (3, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)]]","[[ 7.07106064e-01 -7.07107497e-01 -1.66171496e-05 -1.77763598e-05
   1.66213904e-05  4.28074332e-06]
 [ 7.07107495e-01  7.07106060e-01 -1.63066316e-06  9.38311012e-05
   2.56591033e-06  2.60534640e-05]
 [ 1.70100788e-05 -1.69660570e-05  7.06773075e-01  3.05735713e-02
  -7.06774812e-01  2.53805973e-03]
 [-2.32125260e-05 -4.46026798e-05 -1.39355417e-02  7.06776526e-01
   1.40986988e-02 -7.07159081e-01]
 [-4.66815763e-07 -4.60093537e-07  7.07109333e-01 -8.45319621e-05
   7.07104220e-01  7.85575284e-05]
 [-5.36137871e-05 -6.63230538e-05 -1.65533232e-02  7.06775907e-01
   1.65593840e-02  7.07049917e-01]]",-2.810430461908724,-2.806922653486598
"[[0.         0.         0.        ]
 [0.61221178 0.37276662 0.73074929]
 [3.89582646 3.15447209 3.40670938]
 [4.83667758 5.28808269 4.50120131]
 [1.78903347 2.13042898 1.54426001]
 [5.3448042  4.66866351 7.06458911]]",[-0.36075317 -1.40358037 -1.57417619],"[[(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 4), (3, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)]]","[[ 7.06759020e-01 -7.05303442e-01  4.28365875e-04 -7.10048345e-04
  -3.89697977e-02  3.89795971e-02]
 [ 7.06648575e-01  7.07525170e-01 -5.72053504e-04  5.95045502e-04
   5.19232544e-03 -5.31831639e-03]
 [ 1.64507094e-05  1.14802164e-03  7.07122082e-01 -7.07072561e-01
  -3.47727497e-03 -3.65305077e-03]
 [ 3.22041966e-05 -2.49076940e-05  7.07079256e-01  7.07128429e-01
  -2.05774613e-03  2.01871526e-03]
 [ 3.37560941e-02 -4.42025483e-02  1.98117194e-03  2.08588137e-03
   7.06005154e-01 -7.06013532e-01]
 [ 5.83419140e-05  7.34465577e-05  3.58475808e-03 -3.54544910e-03
   7.07103098e-01  7.07092483e-01]]",-2.964254100659507,-2.9622817057591355
"[[0.         0.         0.        ]
 [3.8666899  2.49102603 0.39235883]
 [0.6036292  1.16995604 3.56880966]
 [2.02645885 1.3474996  3.94413227]
 [7.15554897 2.93359707 3.03919937]
 [2.1892955  3.20246157 1.97998346]]",[-1.57120043 -1.34961    -0.70903131],"[[(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 1), (2, 3), (4, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)]]","[[ 7.07105300e-01  1.80486880e-04  1.69878154e-03  1.75515642e-03
  -7.07104018e-01 -5.95539080e-05]
 [-1.28676746e-04  7.07256790e-01 -3.69249310e-03 -1.71595270e-03
   9.82590871e-05 -7.06944996e-01]
 [ 1.02763292e-05 -1.38996783e-02  7.06953443e-01 -7.06945101e-01
  -4.82760288e-05 -1.58824016e-02]
 [-1.71979353e-03 -3.62764832e-03  7.06929843e-01  7.07212410e-01
   1.73382715e-03 -9.03771000e-03]
 [ 7.07106112e-01  1.98568153e-04  1.74159352e-05 -2.82754952e-05
   7.07107402e-01  1.68208985e-04]
 [-2.59079898e-04  7.06810724e-01  2.12251294e-02 -8.55601556e-03
  -1.08461463e-04  7.07032397e-01]]",-2.870835330993997,-2.870523436395671
"[[0.         0.         0.        ]
 [1.15005508 0.3654021  1.40780726]
 [4.7458423  2.81099642 2.4871111 ]
 [3.08113311 0.01551033 0.20386374]
 [4.37882837 0.72886552 3.57735434]
 [4.13525554 2.4467247  3.73958222]]",[-1.02448719 -0.63810132 -1.55224212],"[[(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 4), (3, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 4), (1, 2), (3, 5)]]","[[ 7.06953457e-01 -7.06562477e-01 -2.29065086e-04 -2.28976019e-02
   2.14924054e-02  2.51054657e-05]
 [ 7.06804458e-01  7.07393732e-01  6.00203330e-04 -2.47717512e-03
   3.88182444e-03 -3.62241486e-05]
 [-1.78379877e-04 -2.75237518e-04  7.02738186e-01 -8.82005696e-02
  -8.88403315e-02 -7.00347763e-01]
 [ 2.53811427e-02 -1.90067189e-02 -1.86798078e-04  7.06813251e-01
  -7.06688997e-01  4.43475634e-04]
 [-2.82159732e-05 -1.45655061e-03  1.03559700e-01  7.01342884e-01
   7.01430931e-01 -7.33898782e-02]
 [-1.83656593e-04 -3.49097389e-04  7.03870714e-01 -1.49468882e-02
  -1.46872112e-02  7.10018830e-01]]",-2.893062882691974,-2.881118153545946
"[[0.         0.         0.        ]
 [2.49717845 1.53782597 1.62758207]
 [4.93974892 4.89531096 5.57974302]
 [7.85564348 8.16631488 7.27501882]
 [2.17626638 1.62544507 3.62983489]
 [2.29867254 2.5503949  1.77646847]]",[-1.571359   -0.37213089 -1.56758056],"[[(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 4), (1, 2), (3, 5)]]","[[ 7.06896174e-01  5.18065055e-03  2.65494009e-07 -2.68163284e-07
  -7.07283684e-01  4.55524289e-03]
 [-4.21087928e-02  7.04277910e-01 -6.64503629e-05  6.63030813e-05
  -4.14834615e-02 -7.07459249e-01]
 [-1.94638194e-06  6.33891466e-05  7.07107007e-01 -7.07106549e-01
  -1.39436057e-06 -6.93855964e-05]
 [-8.02957532e-07 -6.41943854e-08  7.07106553e-01  7.07107010e-01
  -8.06403637e-07 -1.15992815e-07]
 [ 7.04091096e-01  8.96576895e-02 -1.25273251e-06  2.86471275e-06
   7.04400965e-01  6.04206399e-03]
 [-5.27292823e-02  7.04221046e-01  3.02880321e-06 -2.95784511e-06
  -4.29906036e-02  7.06713626e-01]]",-2.951095718732958,-2.9499800835532675
"[[0.         0.         0.        ]
 [3.08263916 1.22793979 2.63233531]
 [3.93087745 3.64900972 6.24018452]
 [6.70703487 1.7435466  3.0640754 ]
 [2.87553351 1.34619478 3.6934656 ]
 [4.69439796 2.45150562 5.32270865]]",[-1.5713985  -0.40437855 -0.89340227],"[[(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 3), (2, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 3), (2, 4)], [(0, 5), (1, 2), (3, 4)]]","[[ 7.07105488e-01  6.99562424e-04 -1.64059143e-05 -7.07107337e-01
   7.43103866e-04  2.34593635e-05]
 [-7.90965932e-04  7.07135658e-01 -1.65478567e-02 -8.34192507e-04
  -7.06715573e-01 -1.53982747e-02]
 [-6.01495703e-03 -4.26188717e-03  7.07186556e-01 -6.06470077e-03
  -5.40620905e-03 -7.06941882e-01]
 [ 7.07074589e-01  3.22198412e-03  5.38681406e-03  7.07077281e-01
   1.61830822e-03 -6.72506989e-03]
 [-3.18192741e-03  7.06887103e-01  5.27878235e-03 -1.73955171e-03
   7.07284033e-01 -4.34777677e-03]
 [ 6.51005290e-04  1.55161125e-02  7.06793081e-01  6.56145200e-04
  -1.64315891e-02  7.07058653e-01]]",-2.9873247775488823,-2.987137602697711
"[[0.         0.         0.        ]
 [3.26985514 1.16972455 3.16988706]
 [2.26112092 0.9244891  1.44834858]
 [2.96741179 3.20287198 2.7314792 ]
 [0.95483606 1.05818381 1.50896403]
 [0.89493755 0.24419251 2.43147194]]",[-1.572056   -1.13990648 -0.40608706],"[[(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.05020637e-01 -1.09768569e-02 -5.07669596e-03 -7.04698962e-01
   6.37857561e-02  4.61561166e-02]
 [-3.96285174e-03  7.16497064e-01 -6.97037341e-01 -1.23733089e-02
  -2.45260757e-02 -7.56397172e-04]
 [-3.37596646e-02  6.71657478e-01  6.82455098e-01 -1.72272922e-02
   2.35178281e-01  1.62437537e-01]
 [ 7.06650783e-01  3.41491856e-02  1.84785489e-02  7.06493846e-01
   1.84793506e-03  2.79119201e-04]
 [-7.70771243e-03 -2.16582926e-02 -4.59359161e-02  8.43223985e-03
   6.91989348e-01 -7.20028500e-01]
 [-4.87416007e-02 -1.83718399e-01 -2.14281701e-01  6.11950795e-02
   6.79093773e-01  6.73083924e-01]]",-2.9065633064067615,-2.8698116086879453
"[[0.         0.         0.        ]
 [1.21768474 3.76544194 1.8174244 ]
 [3.55964278 6.0287886  3.76677403]
 [3.97267278 5.5383002  4.51287582]
 [4.74550106 9.27702779 4.36408539]
 [2.61820438 1.03344096 1.52346682]]",[-1.57312899 -1.50740826 -0.34176351],"[[(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.07105006e-01  5.44739887e-04  4.00230486e-06 -6.02637273e-06
  -7.07108188e-01 -4.72823754e-04]
 [-5.14626218e-04  7.07104303e-01  2.06130043e-03  1.71338235e-03
   5.02930885e-04 -7.07103813e-01]
 [-8.94314097e-04 -1.51926536e-04  7.07099325e-01 -7.07113075e-01
  -8.84529489e-04  1.95977661e-04]
 [-3.35577931e-03 -1.87542618e-03  7.07098475e-01  7.07094101e-01
  -3.36050299e-03  1.89926835e-03]
 [ 7.07099838e-01  1.35025088e-05  4.24758163e-03  2.46869541e-03
   7.07096656e-01  2.01691377e-05]
 [-5.27090242e-05  7.07106546e-01 -3.40483215e-05  1.00458265e-05
   1.92065883e-05  7.07107013e-01]]",-2.9712142468629343,-2.9710641889911154
"[[0.         0.         0.        ]
 [3.51113709 3.99749917 3.77662024]
 [1.60794128 0.70965438 3.67358419]
 [2.05232994 1.97158371 3.87335858]
 [3.96843484 2.97831796 7.62055586]
 [3.13432484 2.14048252 2.70854091]]",[-1.57279102 -1.23805405 -0.54767107],"[[(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)]]","[[ 7.07105285e-01 -5.08436073e-05  1.03235555e-03  1.05657439e-03
  -7.07106731e-01 -3.81296701e-05]
 [ 6.13888266e-05  7.07928691e-01 -1.03939827e-02 -3.83608331e-02
  -2.39835697e-05 -7.05164786e-01]
 [-3.95080801e-04 -1.28895511e-01  7.01964626e-01 -6.92977023e-01
  -3.90922294e-04 -1.02049732e-01]
 [-1.02029384e-03  1.70680509e-02  7.01310770e-01  7.11934047e-01
   1.06788393e-03 -3.19314307e-02]
 [ 7.07107261e-01  4.18915691e-04  4.57662811e-04 -4.86711963e-04
   7.07105700e-01  4.77797172e-04]
 [-4.85780682e-04  6.94212805e-01  1.23691381e-01 -1.07050693e-01
  -5.52864621e-04  7.00934113e-01]]",-2.891336601097581,-2.878750222942807
"[[0.         0.         0.        ]
 [2.21628046 3.03399047 2.65942001]
 [1.28685625 1.59394953 2.41999634]
 [3.01294394 2.50496552 2.61922114]
 [5.33212788 2.81101287 4.69886965]
 [5.25530868 4.84062705 6.04055358]]",[-1.5144703  -0.31727327 -1.35812363],"[[(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 3), (1, 5), (2, 4)]]","[[ 7.07657441e-01 -2.74730853e-03 -7.06550319e-01  1.26248318e-04
   1.21995625e-04 -1.16760285e-04]
 [-3.79579997e-02  7.01983668e-01 -4.08764331e-02 -7.09924641e-01
  -7.41765701e-03  7.69545277e-03]
 [ 7.00640678e-01  1.23848017e-01  7.01264900e-01  4.46260222e-02
  -5.42806770e-04 -2.69320779e-04]
 [-8.29604389e-02  7.01297968e-01 -8.56916727e-02  7.02819510e-01
   5.89310177e-04  2.28392948e-04]
 [-3.68453625e-04  7.34764865e-03 -1.60056860e-04 -7.75787548e-03
   7.07090977e-01 -7.07041736e-01]
 [ 4.55167972e-04 -4.72509186e-04  4.62906985e-04 -2.41024706e-04
   7.07083214e-01  7.07129850e-01]]",-2.9664935471384277,-2.96455317085732
