geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [0.         0.         1.62312312]
 [0.         0.         3.24624625]
 [0.         0.         4.86936937]]",[-0.78385485 -0.78385484],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70540326 -0.70255458 -0.06628579  0.06655456]
 [ 0.70255458  0.70540326  0.06655456  0.06628579]
 [ 0.06655456 -0.06628579  0.70255458 -0.70540326]
 [-0.06628579 -0.06655456  0.70540326  0.70255458]]",-1.9616194624312362,-1.9468929961203072
"[[0.         0.         0.        ]
 [0.         0.         1.62512513]
 [0.         0.         3.25025025]
 [0.         0.         4.87537538]]",[-0.78385485 -0.78385484],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70541912 -0.70258733 -0.06602912  0.06629525]
 [ 0.70258733  0.70541912  0.06629525  0.06602912]
 [ 0.06629525 -0.06602912  0.70258733 -0.70541912]
 [-0.06602912 -0.06629525  0.70541912  0.70258733]]",-1.961115471665156,-1.9464175466209626
"[[0.         0.         0.        ]
 [0.         0.         1.62712713]
 [0.         0.         3.25425425]
 [0.         0.         4.88138138]]",[-0.78516233 -0.78516232],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70543495 -0.7026201  -0.06577154  0.06603503]
 [ 0.7026201   0.70543495  0.06603503  0.06577154]
 [ 0.06603503 -0.06577154  0.7026201  -0.70543495]
 [-0.06577154 -0.06603503  0.70543495  0.7026201 ]]",-1.9606154797459383,-1.9459476585190378
"[[0.         0.         0.        ]
 [0.         0.         1.62912913]
 [0.         0.         3.25825826]
 [0.         0.         4.88738739]]",[-0.78972941 -0.78972938],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70545077 -0.70265289 -0.0655129   0.06577377]
 [ 0.70265289  0.70545077  0.06577377  0.0655129 ]
 [ 0.06577377 -0.0655129   0.70265289 -0.70545077]
 [-0.0655129  -0.06577377  0.70545077  0.70265289]]",-1.9601171847296992,-1.9454835181021242
"[[0.         0.         0.        ]
 [0.         0.         1.63113113]
 [0.         0.         3.26226226]
 [0.         0.         4.89339339]]",[-0.78972941 -0.78972938],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70546648 -0.70268536 -0.06525546  0.06551373]
 [ 0.70268536  0.70546648  0.06551373  0.06525546]
 [ 0.06551373 -0.06525546  0.70268536 -0.70546648]
 [-0.06525546 -0.06551373  0.70546648  0.70268536]]",-1.9596210093630175,-1.9450174998040461
"[[0.         0.         0.        ]
 [0.         0.         1.63313313]
 [0.         0.         3.26626627]
 [0.         0.         4.8993994 ]]",[-0.79102651 -0.79102647],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70548069 -0.70271684 -0.0650105   0.06526619]
 [ 0.70271684  0.70548069  0.06526619  0.0650105 ]
 [ 0.06526619 -0.0650105   0.70271684 -0.70548069]
 [-0.0650105  -0.06526619  0.70548069  0.70271684]]",-1.9591265306186134,-1.944554249879329
"[[0.         0.         0.        ]
 [0.         0.         1.63513514]
 [0.         0.         3.27027027]
 [0.         0.         4.90540541]]",[-0.79571539 -0.79571541],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70551825 -0.70276381 -0.06455345  0.06480646]
 [ 0.70276381  0.70551825  0.06480646  0.06455345]
 [ 0.06480646 -0.06455345  0.70276381 -0.70551825]
 [-0.06455345 -0.06480646  0.70551825  0.70276381]]",-1.9586321346760278,-1.9440926829357976
"[[0.         0.         0.        ]
 [0.         0.         1.63713714]
 [0.         0.         3.27427427]
 [0.         0.         4.91141141]]",[-0.79571539 -0.79571541],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70552075 -0.702787   -0.06441486  0.06466542]
 [ 0.702787    0.70552075  0.06466542  0.06441486]
 [ 0.06466542 -0.06441486  0.702787   -0.70552075]
 [-0.06441486 -0.06466542  0.70552075  0.702787  ]]",-1.9581416898655437,-1.9436330907923478
"[[0.         0.         0.        ]
 [0.         0.         1.63913914]
 [0.         0.         3.27827828]
 [0.         0.         4.91741742]]",[-0.79696111 -0.79696112],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70552332 -0.70281025 -0.06427533  0.06452346]
 [ 0.70281025  0.70552332  0.06452346  0.06427533]
 [ 0.06452346 -0.06427533  0.70281025 -0.70552332]
 [-0.06427533 -0.06452346  0.70552332  0.70281025]]",-1.9576529407164727,-1.943176140489609
"[[0.         0.         0.        ]
 [0.         0.         1.64114114]
 [0.         0.         3.28228228]
 [0.         0.         4.92342342]]",[-0.79841628 -0.79841628],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70552664 -0.70283376 -0.06412992  0.06437563]
 [ 0.70283376  0.70552664  0.06437563  0.06412992]
 [ 0.06437563 -0.06412992  0.70283376 -0.70552664]
 [-0.06412992 -0.06437563  0.70552664  0.70283376]]",-1.9571663073171792,-1.942720932025653
"[[0.         0.         0.        ]
 [0.         0.         1.64314314]
 [0.         0.         3.28628629]
 [0.         0.         4.92942943]]",[-0.80341447 -0.80341445],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70555955 -0.70287744 -0.06371023  0.06395334]
 [ 0.70287744  0.70555955  0.06395334  0.06371023]
 [ 0.06395334 -0.06371023  0.70287744 -0.70555955]
 [-0.06371023 -0.06395334  0.70555955  0.70287744]]",-1.95668136867152,-1.9422719501559973
"[[0.         0.         0.        ]
 [0.         0.         1.64514515]
 [0.         0.         3.29029029]
 [0.         0.         4.93543544]]",[-0.80341447 -0.80341445],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70557479 -0.70290875 -0.06345433  0.063695  ]
 [ 0.70290875  0.70557479  0.063695    0.06345433]
 [ 0.063695   -0.06345433  0.70290875 -0.70557479]
 [-0.06345433 -0.063695    0.70557479  0.70290875]]",-1.9561965532227217,-1.9418173849782323
"[[0.         0.         0.        ]
 [0.         0.         1.64714715]
 [0.         0.         3.29429429]
 [0.         0.         4.94144144]]",[-0.80470199 -0.80470199],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70558999 -0.70294005 -0.06319763  0.06343587]
 [ 0.70294005  0.70558999  0.06343587  0.06319763]
 [ 0.06343587 -0.06319763  0.70294005 -0.70558999]
 [-0.06319763 -0.06343587  0.70558999  0.70294005]]",-1.9557156399075206,-1.9413682081246852
"[[0.         0.         0.        ]
 [0.         0.         1.64914915]
 [0.         0.         3.2982983 ]
 [0.         0.         4.94744745]]",[-0.80927455 -0.80927456],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70560517 -0.70297135 -0.06293998  0.06317579]
 [ 0.70297135  0.70560517  0.06317579  0.06293998]
 [ 0.06317579 -0.06293998  0.70297135 -0.70560517]
 [-0.06293998 -0.06317579  0.70560517  0.70297135]]",-1.95523641946225,-1.9409247518980637
"[[0.         0.         0.        ]
 [0.         0.         1.65115115]
 [0.         0.         3.3023023 ]
 [0.         0.         4.95345345]]",[-0.80927455 -0.80927456],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70562024 -0.70300236 -0.06268352  0.06291695]
 [ 0.70300236  0.70562024  0.06291695  0.06268352]
 [ 0.06291695 -0.06268352  0.70300236 -0.70562024]
 [-0.06268352 -0.06291695  0.70562024  0.70300236]]",-1.9547593089279567,-1.940479439286067
"[[0.         0.         0.        ]
 [0.         0.         1.65315315]
 [0.         0.         3.30630631]
 [0.         0.         4.95945946]]",[-0.81055429 -0.81055431],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70563528 -0.70303336 -0.06242613  0.06265716]
 [ 0.70303336  0.70563528  0.06265716  0.06242613]
 [ 0.06265716 -0.06242613  0.70303336 -0.70563528]
 [-0.06242613 -0.06265716  0.70563528  0.70303336]]",-1.9542838897525163,-1.9400368239574428
"[[0.         0.         0.        ]
 [0.         0.         1.65515516]
 [0.         0.         3.31031031]
 [0.         0.         4.96546547]]",[-0.81512897 -0.81512897],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70565019 -0.70306394 -0.06217079  0.06239948]
 [ 0.70306394  0.70565019  0.06239948  0.06217079]
 [ 0.06239948 -0.06217079  0.70306394 -0.70565019]
 [-0.06217079 -0.06239948  0.70565019  0.70306394]]",-1.9538086317609547,-1.9395961270755182
"[[0.         0.         0.        ]
 [0.         0.         1.65715716]
 [0.         0.         3.31431431]
 [0.         0.         4.97147147]]",[-0.81512897 -0.81512897],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70566505 -0.70309451 -0.06191472  0.06214108]
 [ 0.70309451  0.70566505  0.06214108  0.06191472]
 [ 0.06214108 -0.06191472  0.70309451 -0.70566505]
 [-0.06191472 -0.06214108  0.70566505  0.70309451]]",-1.9533372257110106,-1.9391569868522898
"[[0.         0.         0.        ]
 [0.         0.         1.65915916]
 [0.         0.         3.31831832]
 [0.         0.         4.97747748]]",[-0.81640248 -0.81640246],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70567989 -0.70312507 -0.06165774  0.06188177]
 [ 0.70312507  0.70567989  0.06188177  0.06165774]
 [ 0.06188177 -0.06165774  0.70312507 -0.70567989]
 [-0.06165774 -0.06188177  0.70567989  0.70312507]]",-1.952867508249089,-1.938720523861878
"[[0.         0.         0.        ]
 [0.         0.         1.66116116]
 [0.         0.         3.32232232]
 [0.         0.         4.98348348]]",[-0.82097018 -0.82097017],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70569461 -0.70315534 -0.06140196  0.0616237 ]
 [ 0.70315534  0.70569461  0.0616237   0.06140196]
 [ 0.0616237  -0.06140196  0.70315534 -0.70569461]
 [-0.06140196 -0.0616237   0.70569461  0.70315534]]",-1.9523998930046984,-1.9382889602995874
"[[0.         0.         0.        ]
 [0.         0.         1.66316316]
 [0.         0.         3.32632633]
 [0.         0.         4.98948949]]",[-0.82097018 -0.82097017],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7057093  -0.70318561 -0.06114528  0.06136473]
 [ 0.70318561  0.7057093   0.06136473  0.06114528]
 [ 0.06136473 -0.06114528  0.70318561 -0.7057093 ]
 [-0.06114528 -0.06136473  0.7057093   0.70318561]]",-1.9519339642576794,-1.9378563491946852
"[[0.         0.         0.        ]
 [0.         0.         1.66516517]
 [0.         0.         3.33033033]
 [0.         0.         4.9954955 ]]",[-0.82223949 -0.82223949],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70572387 -0.70321546 -0.06089063  0.06110783]
 [ 0.70321546  0.70572387  0.06110783  0.06089063]
 [ 0.06110783 -0.06089063  0.70321546 -0.70572387]
 [-0.06089063 -0.06110783  0.70572387  0.70321546]]",-1.951468232340653,-1.9374226712926423
"[[0.         0.         0.        ]
 [0.         0.         1.66716717]
 [0.         0.         3.33433433]
 [0.         0.         5.0015015 ]]",[-0.82680986 -0.82680985],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70573838 -0.70324529 -0.06063532  0.06085028]
 [ 0.70324529  0.70573838  0.06085028  0.06063532]
 [ 0.06085028 -0.06063532  0.70324529 -0.70573838]
 [-0.06063532 -0.06085028  0.70573838  0.70324529]]",-1.9510063010685172,-1.9369972319660427
"[[0.         0.         0.        ]
 [0.         0.         1.66916917]
 [0.         0.         3.33833834]
 [0.         0.         5.00750751]]",[-0.82680986 -0.82680985],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70575286 -0.70327511 -0.06037913  0.06059185]
 [ 0.70327511  0.70575286  0.06059185  0.06037913]
 [ 0.06059185 -0.06037913  0.70327511 -0.70575286]
 [-0.06037913 -0.06059185  0.70575286  0.70327511]]",-1.9505460526713583,-1.9365707397389091
"[[0.         0.         0.        ]
 [0.         0.         1.67117117]
 [0.         0.         3.34234234]
 [0.         0.         5.01351351]]",[-0.82807067 -0.82807067],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70576723 -0.70330465 -0.06012415  0.06033467]
 [ 0.70330465  0.70576723  0.06033467  0.06012415]
 [ 0.06033467 -0.06012415  0.70330465 -0.70576723]
 [-0.06012415 -0.06033467  0.70576723  0.70330465]]",-1.9500878970272373,-1.9361461033738558
"[[0.         0.         0.        ]
 [0.         0.         1.67317317]
 [0.         0.         3.34634635]
 [0.         0.         5.01951952]]",[-0.83263592 -0.83263587],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70578156 -0.70333418 -0.05986832  0.06007664]
 [ 0.70333418  0.70578156  0.06007664  0.05986832]
 [ 0.06007664 -0.05986832  0.70333418 -0.70578156]
 [-0.05986832 -0.06007664  0.70578156  0.70333418]]",-1.9496314216115354,-1.9357271230201423
"[[0.         0.         0.        ]
 [0.         0.         1.67517518]
 [0.         0.         3.35035035]
 [0.         0.         5.02552553]]",[-0.83263592 -0.83263587],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70579577 -0.7033633  -0.05961448  0.05982065]
 [ 0.7033633   0.70579577  0.05982065  0.05961448]
 [ 0.05982065 -0.05961448  0.7033633  -0.70579577]
 [-0.05961448 -0.05982065  0.70579577  0.7033633 ]]",-1.9491751763984775,-1.935303441920941
"[[0.         0.         0.        ]
 [0.         0.         1.67717718]
 [0.         0.         3.35435435]
 [0.         0.         5.03153153]]",[-0.83389212 -0.83389207],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70580992 -0.7033924  -0.05936004  0.05956405]
 [ 0.7033924   0.70580992  0.05956405  0.05936004]
 [ 0.05956405 -0.05936004  0.7033924  -0.70580992]
 [-0.05936004 -0.05956405  0.70580992  0.7033924 ]]",-1.9487226795159067,-1.934884880771584
"[[0.         0.         0.        ]
 [0.         0.         1.67917918]
 [0.         0.         3.35835836]
 [0.         0.         5.03753754]]",[-0.83536719 -0.83536715],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70582403 -0.70342149 -0.05910476  0.05930664]
 [ 0.70342149  0.70582403  0.05930664  0.05910476]
 [ 0.05930664 -0.05910476  0.70342149 -0.70582403]
 [-0.05910476 -0.05930664  0.70582403  0.70342149]]",-1.9482718584233134,-1.934468875576912
"[[0.         0.         0.        ]
 [0.         0.         1.68118118]
 [0.         0.         3.36236236]
 [0.         0.         5.04354354]]",[-0.84039446 -0.8403944 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70583803 -0.70345029 -0.05885071  0.05905047]
 [ 0.70345029  0.70583803  0.05905047  0.05885071]
 [ 0.05905047 -0.05885071  0.70345029 -0.70583803]
 [-0.05885071 -0.05905047  0.70583803  0.70345029]]",-1.9478231189309185,-1.9340584331445523
"[[0.         0.         0.        ]
 [0.         0.         1.68318318]
 [0.         0.         3.36636637]
 [0.         0.         5.04954955]]",[-0.84039446 -0.8403944 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70585199 -0.70347908 -0.05859584  0.05879349]
 [ 0.70347908  0.70585199  0.05879349  0.05859584]
 [ 0.05879349 -0.05859584  0.70347908 -0.70585199]
 [-0.05859584 -0.05879349  0.70585199  0.70347908]]",-1.9473760520496108,-1.9336460897638417
"[[0.         0.         0.        ]
 [0.         0.         1.68518519]
 [0.         0.         3.37037037]
 [0.         0.         5.05555556]]",[-0.84164231 -0.84164226],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70586583 -0.70350748 -0.05834293  0.05853851]
 [ 0.70350748  0.70586583  0.05853851  0.05834293]
 [ 0.05853851 -0.05834293  0.70350748 -0.70586583]
 [-0.05834293 -0.05853851  0.70586583  0.70350748]]",-1.9469292465377697,-1.9332327431889444
"[[0.         0.         0.        ]
 [0.         0.         1.68718719]
 [0.         0.         3.37437437]
 [0.         0.         5.06156156]]",[-0.84310882 -0.84310879],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7058796  -0.70353585 -0.05808948  0.058283  ]
 [ 0.70353585  0.7058796   0.058283    0.05808948]
 [ 0.058283   -0.05808948  0.70353585 -0.7058796 ]
 [-0.05808948 -0.058283    0.7058796   0.70353585]]",-1.9464861361098265,-1.9328243822655151
"[[0.         0.         0.        ]
 [0.         0.         1.68918919]
 [0.         0.         3.37837838]
 [0.         0.         5.06756757]]",[-0.84800885 -0.84800885],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70587359 -0.70354994 -0.0580416   0.0582333 ]
 [ 0.70354994  0.70587359  0.0582333   0.0580416 ]
 [ 0.0582333  -0.0580416   0.70354994 -0.70587359]
 [-0.0580416  -0.0582333   0.70587359  0.70354994]]",-1.9460446930738353,-1.9324224675295198
"[[0.         0.         0.        ]
 [0.         0.         1.69119119]
 [0.         0.         3.38238238]
 [0.         0.         5.07357357]]",[-0.84800885 -0.84800885],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70588639 -0.70357739 -0.05779836  0.05798804]
 [ 0.70357739  0.70588639  0.05798804  0.05779836]
 [ 0.05798804 -0.05779836  0.70357739 -0.70588639]
 [-0.05779836 -0.05798804  0.70588639  0.70357739]]",-1.9456053188787015,-1.932017774335539
"[[0.         0.         0.        ]
 [0.         0.         1.69319319]
 [0.         0.         3.38638639]
 [0.         0.         5.07957958]]",[-0.84924191 -0.84924189],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70589914 -0.70360481 -0.05755448  0.05774215]
 [ 0.70360481  0.70589914  0.05774215  0.05755448]
 [ 0.05774215 -0.05755448  0.70360481 -0.70589914]
 [-0.05755448 -0.05774215  0.70589914  0.70360481]]",-1.9451676083878016,-1.9316156356570928
"[[0.         0.         0.        ]
 [0.         0.         1.6951952 ]
 [0.         0.         3.39039039]
 [0.         0.         5.08558559]]",[-0.85069607 -0.85069602],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70591177 -0.70363183 -0.05731269  0.0574984 ]
 [ 0.70363183  0.70591177  0.0574984   0.05731269]
 [ 0.0574984  -0.05731269  0.70363183 -0.70591177]
 [-0.05731269 -0.0574984   0.70591177  0.70363183]]",-1.9447301882952008,-1.9312124876242387
"[[0.         0.         0.        ]
 [0.         0.         1.6971972 ]
 [0.         0.         3.39439439]
 [0.         0.         5.09159159]]",[-0.85570412 -0.85570406],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70592433 -0.70365883 -0.05707051  0.05725426]
 [ 0.70365883  0.70592433  0.05725426  0.05707051]
 [ 0.05725426 -0.05707051  0.70365883 -0.70592433]
 [-0.05707051 -0.05725426  0.70592433  0.70365883]]",-1.9442964091914992,-1.9308180020437613
"[[0.        0.        0.       ]
 [0.        0.        1.6991992]
 [0.        0.        3.3983984]
 [0.        0.        5.0975976]]",[-0.85570412 -0.85570406],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70593688 -0.70368581 -0.0568274   0.05700918]
 [ 0.70368581  0.70593688  0.05700918  0.0568274 ]
 [ 0.05700918 -0.0568274   0.70368581 -0.70593688]
 [-0.0568274  -0.05700918  0.70593688  0.70368581]]",-1.9438642878274413,-1.9304216419825613
"[[0.        0.        0.       ]
 [0.        0.        1.7012012]
 [0.        0.        3.4024024]
 [0.        0.        5.1036036]]",[-0.8569283  -0.85692826],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70594931 -0.70371253 -0.05658562  0.05676548]
 [ 0.70371253  0.70594931  0.05676548  0.05658562]
 [ 0.05676548 -0.05658562  0.70371253 -0.70594931]
 [-0.05658562 -0.05676548  0.70594931  0.70371253]]",-1.94343422101926,-1.930027052296892
"[[0.         0.         0.        ]
 [0.         0.         1.7032032 ]
 [0.         0.         3.40640641]
 [0.         0.         5.10960961]]",[-0.85837193 -0.85837189],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70596169 -0.70373921 -0.05634326  0.0565212 ]
 [ 0.70373921  0.70596169  0.0565212   0.05634326]
 [ 0.0565212  -0.05634326  0.70373921 -0.70596169]
 [-0.05634326 -0.0565212   0.70596169  0.70373921]]",-1.9430058077775807,-1.9296349520626843
"[[0.         0.         0.        ]
 [0.         0.         1.70520521]
 [0.         0.         3.41041041]
 [0.         0.         5.11561562]]",[-0.8633786  -0.86337859],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70597395 -0.70376552 -0.05610297  0.05627902]
 [ 0.70376552  0.70597395  0.05627902  0.05610297]
 [ 0.05627902 -0.05610297  0.70376552 -0.70597395]
 [-0.05610297 -0.05627902  0.70597395  0.70376552]]",-1.9425777118929508,-1.9292456355944525
