geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [2.25082801 0.84766374 2.33535098]
 [1.17685135 3.63792279 0.20134227]
 [1.50959674 2.90855905 1.22735033]]",[-1.53416323 -0.5556645 ],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 0.70700007 -0.70719762  0.00389618 -0.00269088]
 [ 0.70654621  0.70659559  0.02320199 -0.0312536 ]
 [-0.03052111 -0.02393068  0.70695389 -0.70619543]
 [ 0.00343648  0.00463854  0.70686822  0.7073217 ]]",-1.96767205477414,-1.9671656910153683
"[[0.         0.         0.        ]
 [3.53893098 3.63101198 1.22145584]
 [2.41759536 1.68519517 0.2173952 ]
 [5.79173534 4.8739014  4.52806164]]",[-1.57135482 -1.36705538],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07102075e-01  2.46382984e-03 -2.68346739e-03 -7.07102103e-01]
 [-2.56631798e-03  7.07110898e-01 -7.07093297e-01  2.58097658e-03]
 [-8.42960672e-05  7.07098348e-01  7.07115144e-01 -3.03996192e-04]
 [ 7.07106825e-01  1.86814525e-04  2.01477542e-04  7.07106684e-01]]",-1.8696153050532465,-1.869345116845888
"[[0.         0.         0.        ]
 [2.47287335 0.35448473 2.57944481]
 [2.68690837 3.88357753 5.36764769]
 [6.44588076 1.12648913 5.8738232 ]]",[-1.54906921 -1.57095816],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710678 -0.70710678  0.          0.        ]
 [ 0.70710678  0.70710678  0.          0.        ]
 [ 0.          0.          0.70710678 -0.70710678]
 [ 0.          0.          0.70710678  0.70710678]]",-1.8663721226727614,-1.8663712579181908
"[[0.         0.         0.        ]
 [1.31103037 2.06764161 1.48425887]
 [4.51446982 5.47755778 1.90850862]
 [3.41492435 4.20846796 2.85508064]]",[-1.47349107 -1.08266751],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07102441e-01 -7.07110711e-01 -5.78340723e-04 -4.96103241e-04]
 [ 7.07104131e-01  7.07095737e-01  2.95130798e-03 -3.26439196e-03]
 [-3.06674806e-03 -3.14895159e-03  7.07102035e-01 -7.07097865e-01]
 [ 6.93769350e-04 -3.80676254e-04  7.07105132e-01  7.07107988e-01]]",-1.8865391820467838,-1.8864871257829057
"[[0.         0.         0.        ]
 [0.5061291  2.36045472 1.31359303]
 [3.13921812 0.31220127 1.41369449]
 [1.69968679 2.84355741 3.71717593]]",[-1.54280352 -1.44370696],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07111395e-01  2.03765514e-03 -7.07094787e-01  2.50691636e-03]
 [ 4.26506006e-04  7.07095356e-01 -4.28261192e-05 -7.07118076e-01]
 [ 7.07095433e-01  5.92344522e-04  7.07117208e-01  9.75991772e-04]
 [-3.05646695e-03  7.07115022e-01  1.48807541e-03  7.07090368e-01]]",-1.8678794882031402,-1.8669245810784063
"[[0.         0.         0.        ]
 [2.31820014 2.97205644 3.62522631]
 [2.37894559 6.15747663 3.72237913]
 [6.17307125 5.76061461 4.36111244]]",[-1.57126197 -1.51971533],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106778e-01  4.55230332e-06  4.41411137e-06 -7.07106784e-01]
 [-1.00730384e-04  7.07106830e-01 -7.07106718e-01 -1.00592190e-04]
 [-1.41381578e-05  7.07106724e-01  7.07106838e-01 -5.17174301e-06]
 [ 7.07106777e-01  1.10316245e-04 -9.10063277e-05  7.07106771e-01]]",-1.8665541686007652,-1.8665480224656874
"[[0.         0.         0.        ]
 [0.64450528 1.91792622 0.01355585]
 [0.32481942 3.835095   3.74647195]
 [3.2704782  3.4754045  1.26611502]]",[-1.15200386 -1.56051766],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07106217e-01 -7.07096934e-01 -3.05517009e-03 -2.32169328e-03]
 [ 7.07102823e-01  7.07110688e-01  2.46208959e-04  1.07855264e-04]
 [ 2.97543793e-04 -4.35890165e-04  7.07100231e-01 -7.07113134e-01]
 [ 2.51141937e-03 -2.86545212e-03  7.07106688e-01  7.07096609e-01]]",-1.8806939899604025,-1.8806352523072434
"[[0.         0.         0.        ]
 [3.04159739 1.64623098 0.53403362]
 [3.38412929 3.9218601  4.39036673]
 [3.45857486 1.90994234 2.83622749]]",[-1.57265289 -1.32443673],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 0.70710525  0.00110498 -0.70710656  0.00112373]
 [-0.00659571  0.70712589 -0.00661429 -0.70702597]
 [ 0.70707707  0.00631978  0.70707468 -0.00689026]
 [-0.00082866  0.70705856  0.00140005  0.70715312]]",-1.871236066780408,-1.8696751912473475
"[[0.         0.         0.        ]
 [3.13727267 0.15384769 2.7978837 ]
 [0.20854413 1.90106542 0.05512112]
 [4.28638269 2.51110316 6.71336998]]",[-1.07232746 -1.57003402],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07106627e-01 -2.64845441e-04 -7.07106835e-01  2.66341668e-04]
 [ 6.91936236e-04  7.07106474e-01  1.60749099e-04 -7.07106732e-01]
 [ 7.07106596e-01 -4.25815434e-04  7.07106709e-01  4.26869919e-04]
 [-1.27522964e-06  7.07106911e-01  2.20900313e-07  7.07106652e-01]]",-1.8866518675728416,-1.886650475059178
"[[0.         0.         0.        ]
 [0.35228633 2.57110447 1.36617689]
 [3.24910494 0.05358633 0.57657762]
 [3.7877063  3.30697707 1.61662232]]",[-1.48450953 -1.54303398],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07107279e-01 -7.07106208e-01 -3.25594966e-04 -2.55834159e-05]
 [ 7.07106011e-01  7.07107250e-01 -4.06302994e-04  5.10071280e-04]
 [ 6.08192542e-04  3.08182076e-04  7.07105939e-01 -7.07107295e-01]
 [ 1.23705815e-04 -2.27472939e-04  7.07107432e-01  7.07106083e-01]]",-1.8670047741085822,-1.8668933771391012
"[[0.         0.         0.        ]
 [0.52381179 2.90202606 2.38899076]
 [3.32937107 6.24253337 2.45396869]
 [1.20725307 2.79702954 2.05926819]]",[-1.56941674 -0.23670066],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 0.70710066  0.00301946 -0.70710595 -0.00084442]
 [-0.00285836  0.70710286  0.00100553 -0.70710421]
 [ 0.70710603  0.00108261  0.70710628 -0.00077023]
 [-0.0012437   0.70710343  0.00093133  0.70710843]]",-2.0696852762255604,-2.069683855735264
"[[0.         0.         0.        ]
 [0.21773657 2.51130497 0.57900187]
 [3.84307003 5.42470149 0.90137424]
 [0.66770041 4.53183417 3.73919652]]",[-1.40821603 -1.56789431],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07106848e-01 -7.07106503e-01 -4.31359050e-04 -3.36024735e-04]
 [ 7.07106616e-01  7.07106946e-01  2.04595042e-05  4.15266454e-06]
 [ 3.95136921e-05 -5.58205051e-05  7.07106654e-01 -7.07106905e-01]
 [ 3.71385909e-04 -3.95997897e-04  7.07106776e-01  7.07106578e-01]]",-1.8684611135725215,-1.8684525249066812
"[[0.         0.         0.        ]
 [2.73088811 0.30156731 0.11582128]
 [0.87515226 0.11136248 0.68860842]
 [1.8007224  0.71759331 2.23607765]]",[-0.39931183 -1.35300315],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 0.70628131 -0.1297839  -0.69590799 -0.00590978]
 [ 0.05445796  0.70082276 -0.0694195  -0.70785784]
 [ 0.70386394  0.02352531  0.70990205  0.00782223]
 [ 0.05269343  0.70103506 -0.08325911  0.70628689]]",-2.0052625370547394,-2.002391951614488
"[[0.         0.         0.        ]
 [2.56730499 0.75236473 0.40388596]
 [0.17449287 3.51887663 3.73358982]
 [2.07880609 7.43513591 6.29000737]]",[-1.44012125 -1.57048375],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710678 -0.70710678  0.          0.        ]
 [ 0.70710678  0.70710678  0.          0.        ]
 [ 0.          0.          0.70710678 -0.70710678]
 [ 0.          0.          0.70710678  0.70710678]]",-1.8677197948835973,-1.8677197176428706
"[[0.         0.         0.        ]
 [1.62114173 3.26527586 0.99742308]
 [3.97290477 5.00926642 2.5353698 ]
 [4.38135783 6.25817365 5.89652692]]",[-1.57127268 -1.53090981],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106772e-01  9.32400813e-05  9.48162011e-05 -7.07106777e-01]
 [-1.34486758e-04  7.07106815e-01 -7.07106721e-01 -1.36062864e-04]
 [-9.29287812e-05  7.07106728e-01  7.07106821e-01  9.51275014e-05]
 [ 7.07106771e-01  1.34175460e-04 -1.36374162e-04  7.07106765e-01]]",-1.8664734184883365,-1.8664386244375308
"[[0.         0.         0.        ]
 [3.65061552 3.00102895 3.43456851]
 [1.11116853 0.6574848  2.99317578]
 [6.5556448  4.01635966 6.83344855]]",[-1.52671209 -1.57084628],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 7.07106918e-01 -1.94003433e-04 -7.07106591e-01  1.94215420e-04]
 [ 1.92679022e-04  7.07106757e-01 -1.95539833e-04 -7.07106752e-01]
 [ 7.07106618e-01  1.05932874e-06  7.07106944e-01 -1.80157208e-06]
 [ 2.65127398e-07  7.07106779e-01  4.77115903e-07  7.07106784e-01]]",-1.8665023893394865,-1.8664623590707319
"[[0.         0.         0.        ]
 [3.34586867 3.67477885 0.1572519 ]
 [6.45039937 6.55867669 1.34777723]
 [7.08328561 6.10111254 2.61598159]]",[-1.56825954 -0.71709006],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07107702e-01 -7.07105861e-01 -1.05096886e-06  9.18910558e-07]
 [ 7.07105732e-01  7.07107572e-01  4.39365674e-04  4.15414873e-04]
 [-1.09905923e-05 -1.29605030e-05  7.07107023e-01 -7.07106540e-01]
 [-4.27323684e-04 -4.27456854e-04  7.07106403e-01  7.07106901e-01]]",-1.9330289605413888,-1.9330282239244938
"[[0.         0.         0.        ]
 [1.32444591 2.70228158 0.05188532]
 [3.12013634 5.69217215 1.34491163]
 [3.89806372 1.41211249 2.22724171]]",[-1.49772017 -1.56969388],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07106903e-01 -7.07106516e-01 -4.46296903e-04 -5.96855516e-05]
 [ 7.07106585e-01  7.07106977e-01 -7.41229883e-06 -2.05094081e-05]
 [ 1.86757135e-04 -1.99854142e-04  7.07106611e-01 -7.07106898e-01]
 [ 2.66952175e-04 -2.39030331e-04  7.07106810e-01  7.07106661e-01]]",-1.8667756500054695,-1.8667456000976355
"[[0.         0.         0.        ]
 [1.93564306 1.95969532 1.31205545]
 [5.12261508 4.37088651 4.95271781]
 [0.72135259 2.84038075 3.59752945]]",[-1.5713852 -1.4469337],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07105728e-01  1.32473078e-03 -7.07105370e-01  1.31504739e-03]
 [-3.36110527e-05  7.07103879e-01 -2.39384970e-05 -7.07109682e-01]
 [ 7.07106593e-01  3.32841437e-05  7.07106968e-01 -2.42654404e-05]
 [-1.32439892e-03  7.07108441e-01  1.31537929e-03  7.07102657e-01]]",-1.867579059862583,-1.8673710376801766
"[[0.         0.         0.        ]
 [1.50885531 0.55076687 0.34082933]
 [2.69161459 3.65460378 2.05673808]
 [2.03116233 0.45462841 0.11904698]]",[-1.57333931 -0.15862008],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.01586448e-01  8.85407281e-02 -7.01700299e-01  8.69119414e-02]
 [-1.43491667e-03  7.04288075e-01 -4.96547712e-04 -7.09912672e-01]
 [ 7.06990494e-01  2.33505793e-03  7.07219085e-01  3.92883526e-04]
 [-8.91001579e-02  7.04367371e-01  8.63574506e-02  6.98906402e-01]]",-2.029187417606626,-2.028388649997046
"[[0.         0.         0.        ]
 [2.29579267 3.36492248 2.8651023 ]
 [4.39480127 6.06873663 3.24134069]
 [7.16895758 9.63856584 5.13724109]]",[-1.57132987 -1.541     ],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 0.70710678  0.          0.         -0.70710678]
 [ 0.          0.70710678 -0.70710678  0.        ]
 [ 0.          0.70710678  0.70710678  0.        ]
 [ 0.70710678  0.          0.          0.70710678]]",-1.8664089573653377,-1.8664087671973935
"[[0.         0.         0.        ]
 [1.33345082 2.60647644 1.82909489]
 [4.02186258 5.80462843 2.65567135]
 [2.01213746 3.1141571  5.06223865]]",[-1.57123846 -1.53368002],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07107032e-01  1.72863883e-04 -7.07106488e-01  1.74787148e-04]
 [-4.20242041e-05  7.07106659e-01 -4.39475622e-05 -7.07106901e-01]
 [ 7.07106500e-01  7.32773487e-05  7.07107058e-01 -1.26944286e-05]
 [-2.04117039e-04  7.07106878e-01  1.43533968e-04  7.07106640e-01]]",-1.866462507952421,-1.8664065212387402
"[[0.         0.         0.        ]
 [0.6807357  3.91473665 3.5444508 ]
 [3.91149714 3.87635137 2.68323666]
 [4.21919835 7.23477572 3.71142553]]",[-1.57125942 -1.53385257],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106770e-01  3.95658650e-06  3.52853060e-06 -7.07106792e-01]
 [-1.51787780e-04  7.07106832e-01 -7.07106698e-01 -1.51359719e-04]
 [-9.70037197e-06  7.07106713e-01  7.07106849e-01 -2.21525473e-06]
 [ 7.07106776e-01  1.57531577e-04 -1.45615921e-04  7.07106754e-01]]",-1.8664543088296035,-1.8664197301495946
"[[0.         0.         0.        ]
 [2.69436399 0.24277944 3.01764818]
 [3.62629337 0.51102074 3.11889139]
 [6.61216192 2.37217229 6.52878104]]",[-1.57013478 -0.33829123],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106350e-01  9.70507009e-04  1.25714354e-03 -7.07105429e-01]
 [ 4.58490406e-06  7.07106698e-01 -7.07106808e-01 -2.82052334e-04]
 [-1.09283180e-03  7.07106188e-01  7.07105619e-01  1.13481871e-03]
 [ 7.07106368e-01  1.17739627e-04 -1.59727967e-04  7.07107167e-01]]",-2.0394983254865924,-2.0394979386208743
"[[0.         0.         0.        ]
 [2.95550812 2.80115192 1.52046976]
 [0.9942899  0.77492602 3.98840207]
 [2.1820989  2.20887691 4.69556118]]",[-1.56760546 -1.12787662],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07110099e-01 -7.07103239e-01  3.66060374e-04  4.27423647e-04]
 [ 7.07097047e-01  7.07104731e-01  3.67261646e-03 -1.78238440e-03]
 [-2.69680913e-03 -2.75819778e-03  7.07102087e-01 -7.07100953e-01]
 [-1.34184614e-03 -5.48371631e-04  7.07101843e-01  7.07110234e-01]]",-1.8821955351241033,-1.8821398008424892
"[[0.         0.         0.        ]
 [3.38800877 0.34612452 1.91413928]
 [5.27915092 3.50467618 4.37595298]
 [1.84911664 0.10253032 0.00537758]]",[-1.02407521 -1.56815927],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07078892e-01 -1.65712362e-02  1.65890213e-02 -7.06745809e-01]
 [ 1.55021402e-02  7.06914858e-01 -7.06908227e-01 -1.76585874e-02]
 [-7.10916376e-05  7.07103577e-01  7.07109979e-01 -5.31807974e-05]
 [ 7.06964722e-01  1.14397120e-03 -1.01969269e-03  7.07247151e-01]]",-1.8905325778044237,-1.8892938202807774
"[[0.         0.         0.        ]
 [0.86431295 3.18075499 2.67520625]
 [3.07661055 1.76722809 3.02379857]
 [2.08949831 0.45062336 3.97308245]]",[-1.56637622 -1.06070871],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07106149e-01 -7.07107377e-01  2.23372679e-04 -2.10968743e-05]
 [ 7.07009068e-01  7.07011999e-01  1.39911563e-02  8.74409193e-03]
 [-2.74492649e-03 -2.50047489e-03  7.07029086e-01 -7.07174720e-01]
 [-1.14689560e-02 -1.12666760e-02  7.07046017e-01  7.06984763e-01]]",-1.8872201269943885,-1.8865631155604468
"[[0.         0.         0.        ]
 [1.75221743 0.2164659  3.70755909]
 [4.74738679 4.09584145 5.42389493]
 [5.10090747 1.72644432 5.80367338]]",[-1.56400218 -1.35400908],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07106935e-01 -7.07106628e-01 -5.96898939e-06 -4.97074704e-06]
 [ 7.07106603e-01  7.07106910e-01  1.95083431e-04 -1.76883087e-04]
 [-1.85484097e-04 -1.86482419e-04  7.07106707e-01 -7.07106807e-01]
 [-3.63031384e-06 -1.45700543e-05  7.07106829e-01  7.07106733e-01]]",-1.870078055630926,-1.8700769776689907
"[[0.         0.         0.        ]
 [1.34409792 3.37058479 1.11441213]
 [3.80146629 3.53494805 2.84994503]
 [3.26421319 0.12673789 3.39838374]]",[-1.57164092 -1.49825513],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106801e-01  1.66669614e-04  1.69539641e-04 -7.07106721e-01]
 [-3.22415321e-04  7.07106756e-01 -7.07106658e-01 -3.25285361e-04]
 [-2.06242971e-04  7.07106694e-01  7.07106826e-01  1.29966280e-04]
 [ 7.07106658e-01  3.61988700e-04 -2.85711977e-04  7.07106754e-01]]",-1.8667717206235754,-1.8667289352777807
"[[0.         0.         0.        ]
 [1.75184085 0.21131773 1.01301445]
 [0.56448683 0.37214822 1.26817808]
 [2.23706757 4.04706829 2.07159003]]",[-1.57422698 -0.42911894],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 6.86546979e-01  1.89779585e-01 -1.45292347e-01 -6.86678300e-01]
 [-1.68527198e-01  6.90694069e-01 -6.83134209e-01  1.66936931e-01]
 [-2.20104609e-02  6.97797324e-01  7.15693722e-01  1.94146970e-02]
 [ 7.06942267e-01  2.07509979e-03  5.31976005e-04  7.07268013e-01]]",-1.9721476315718047,-1.9544603952292743
"[[0.         0.         0.        ]
 [2.31016981 0.64920914 0.15497245]
 [4.02613088 2.86069838 0.32204301]
 [0.55757337 1.46615544 0.5947861 ]]",[-0.86817767 -1.45658888],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 0.70549908 -0.04592311  0.0490265  -0.70552004]
 [ 0.06612519  0.70499538 -0.7055352  -0.0287933 ]
 [-0.007556    0.7076118   0.70654656 -0.00451721]
 [ 0.70557878 -0.01257481  0.02466651  0.7080904 ]]",-1.9042868938916873,-1.8982236955385752
"[[0.         0.         0.        ]
 [3.91856957 1.4788536  1.49865807]
 [2.95495005 3.01727012 0.16795547]
 [6.48028331 5.78662228 1.84572507]]",[-1.57188417 -1.27908677],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07106796e-01  3.88703549e-04 -1.09518142e-04 -7.07106651e-01]
 [-3.11912250e-04  7.07106715e-01 -7.07106754e-01  1.86309428e-04]
 [-1.71855974e-04  7.07106734e-01  7.07106799e-01  1.07329421e-04]
 [ 7.07106677e-01  9.50646403e-05 -3.05381205e-05  7.07106879e-01]]",-1.873127107479541,-1.8731254601787444
"[[0.         0.         0.        ]
 [0.95967253 2.49625658 2.5667122 ]
 [2.84871217 0.47947361 1.84586847]
 [1.01044974 0.34455059 2.69920681]]",[-1.56383975 -1.15008621],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 0.70694097 -0.70722213  0.0071897  -0.00443016]
 [ 0.70668044  0.70678725  0.02747804 -0.01730617]
 [-0.02820522 -0.01658167  0.70687819 -0.70657819]
 [-0.00645652 -0.00370023  0.70676481  0.70740945]]",-1.8803292570628618,-1.8743558789184394
"[[0.         0.         0.        ]
 [0.87632932 2.54411526 1.91686313]
 [2.65956908 2.77305539 0.50887239]
 [1.67587887 5.10553611 2.76452842]]",[-1.57218231 -1.294423  ],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 0.70709465  0.00230267  0.00132862 -0.70711392]
 [-0.00184686  0.70708685 -0.70712376 -0.00087286]
 [-0.00651963  0.70709696  0.70708065 -0.00288828]
 [ 0.70708645  0.00606388  0.00334399  0.70709321]]",-1.8722757446703626,-1.8717528199361353
"[[0.         0.         0.        ]
 [2.02232285 2.31749764 2.71673381]
 [0.83627947 0.86652166 2.52786569]
 [3.78612589 4.8294231  5.84434052]]",[-1.57103204 -1.048454  ],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07052218e-01  8.36898469e-03 -9.09025804e-03 -7.07053384e-01]
 [-8.70733919e-03  7.07096259e-01 -7.07009525e-01  8.75186150e-03]
 [ 6.28936332e-05  7.07067723e-01  7.07145527e-01 -6.59394733e-04]
 [ 7.07107728e-01  2.75980179e-04  3.20517518e-04  7.07105708e-01]]",-1.8884941117400116,-1.8881367455666727
"[[0.         0.         0.        ]
 [2.82322507 2.33752428 0.49313971]
 [6.63734912 4.02275794 2.60985411]
 [3.03683348 3.0458248  0.65564966]]",[-1.56973157 -0.23297486],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07104559e-01  1.94192220e-03 -7.07101033e-01  2.73870560e-03]
 [-3.06856032e-04  7.07106502e-01 -1.10364570e-03 -7.07106133e-01]
 [ 7.07105157e-01  6.77031849e-04  7.07107701e-01 -7.33471550e-04]
 [-2.31209934e-03  7.07104070e-01  2.36852803e-03  7.07101746e-01]]",-2.0700542342221047,-2.0700532142717836
"[[0.         0.         0.        ]
 [0.25231311 2.23222559 1.99667408]
 [3.64256313 3.76838961 2.0757141 ]
 [3.9968151  4.41329583 3.91003917]]",[-1.4973336  -1.11917278],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07108956e-01 -7.07104563e-01 -1.85234315e-04  1.61016683e-04]
 [ 7.07103603e-01  7.07107948e-01  1.20757732e-03  1.17771634e-03]
 [ 1.58197347e-04 -1.88053707e-04  7.07105694e-01 -7.07107826e-01]
 [-1.18053405e-03 -1.20475957e-03  7.07106813e-01  7.07104738e-01]]",-1.8834646962196422,-1.8834549227574462
"[[0.         0.         0.        ]
 [0.2601065  2.22321563 2.57626718]
 [4.18942409 5.7140645  4.64181599]
 [6.42327499 9.02516012 5.94616243]]",[-1.53868626 -1.56664713],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710678 -0.70710678  0.          0.        ]
 [ 0.70710678  0.70710678  0.          0.        ]
 [ 0.          0.          0.70710678 -0.70710678]
 [ 0.          0.          0.70710678  0.70710678]]",-1.8664229101768046,-1.8664225575658253
"[[0.         0.         0.        ]
 [2.3337953  2.75842543 0.37844178]
 [2.45763483 3.05576056 2.51938888]
 [5.5381778  6.30866869 1.63772387]]",[-1.57093557 -1.23423951],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07105956e-01  1.13117590e-03  1.06169263e-03 -7.07105905e-01]
 [-1.61055818e-04  7.07106098e-01 -7.07107440e-01 -9.15745496e-05]
 [-1.13828848e-03  7.07106539e-01  7.07105321e-01  1.05458010e-03]
 [ 7.07106672e-01  1.68169198e-04 -8.44612397e-05  7.07106865e-01]]",-1.8753776529863546,-1.8753627931256025
"[[0.         0.         0.        ]
 [2.30244979 1.66652208 2.72137879]
 [0.97598443 3.10190286 3.5547327 ]
 [0.13589723 0.53472844 1.0438024 ]]",[-0.46828929 -1.21176622],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07154964e-01 -1.24857728e-02  8.64047562e-03 -7.06895541e-01]
 [ 8.99770727e-03  7.07018769e-01 -7.07033512e-01 -1.21291021e-02]
 [-8.76340387e-05  7.07075500e-01  7.07127117e-01 -3.93331139e-03]
 [ 7.07001337e-01  3.57819999e-03  4.43413237e-04  7.07203018e-01]]",-2.004512259117564,-2.0044601102670425
"[[0.         0.         0.        ]
 [1.1923381  0.76932884 1.88206782]
 [2.5870639  2.89345824 1.56602178]
 [1.90160614 1.76615478 3.17525155]]",[-1.59188164 -0.95213345],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 0.7065531   0.02098156 -0.70690029  0.02518855]
 [-0.03501038  0.70596487 -0.03920633 -0.70629366]
 [ 0.70587641  0.05002062  0.70615241 -0.02419086]
 [-0.03599272  0.70616663  0.01017887  0.707057  ]]",-1.8953228835914375,-1.8874073455560918
"[[0.         0.         0.        ]
 [1.87930922 1.57811469 1.44408   ]
 [1.26487338 3.99108383 3.85959172]
 [4.48978265 5.55468526 4.05494582]]",[-1.46843756 -1.55113609],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07107050e-01 -7.07106205e-01 -4.69641839e-04  4.63604023e-04]
 [ 7.07106359e-01  7.07107192e-01  9.76351205e-05  8.01298090e-05]
 [ 4.57870584e-04 -4.75375286e-04  7.07106404e-01 -7.07106850e-01]
 [-8.58633584e-05 -9.19015731e-05  7.07106996e-01  7.07106556e-01]]",-1.8671974592789113,-1.8671621272489733
